SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SPLIL,EQ,2021-07-20,51.4,51.45,51.45,48.5,49.05,49.55,49.91,114630,57.21,2230,67390,58.79
SPMLINFRA,EQ,2021-07-20,11.65,11.85,11.85,11.1,11.15,11.1,11.23,121848,13.69,209,87806,72.06
SPTL,EQ,2021-07-20,6.05,6.25,6.35,5.9,5.95,5.95,6.21,3875059,240.51,2274,2186565,56.43
SREEL,EQ,2021-07-20,189.6,186.65,191.25,186.0,188.7,188.1,188.18,14377,27.05,515,7475,51.99
SRF,EQ,2021-07-20,7844.3,7827.0,7854.95,7681.0,7775.9,7796.95,7772.1,103679,8058.04,16748,22959,22.14
SRHHYPOLTD,EQ,2021-07-20,323.0,323.1,327.75,313.35,315.0,315.5,319.5,25120,80.26,1963,14655,58.34
SRIPIPES,EQ,2021-07-20,218.65,219.45,219.95,211.8,214.5,213.75,215.18,116532,250.75,4655,52732,45.25
SRTRANSFIN,EQ,2021-07-20,1389.85,1398.0,1409.9,1351.0,1395.95,1395.9,1383.51,1270061,17571.37,42974,268343,21.13
SSWL,EQ,2021-07-20,1271.5,1279.0,1279.0,1201.0,1224.8,1221.5,1230.13,38801,477.3,4888,18509,47.70
STAR,EQ,2021-07-20,785.0,784.95,788.5,754.2,766.0,765.95,767.08,336669,2582.5,12657,135156,40.15
STARCEMENT,EQ,2021-07-20,112.2,113.4,117.5,111.05,113.85,114.8,114.95,4269172,4907.58,36993,925413,21.68
STARPAPER,EQ,2021-07-20,160.45,163.3,165.5,159.0,160.5,160.15,162.43,391564,636.02,8494,106789,27.27
STCINDIA,EQ,2021-07-20,112.8,112.85,113.3,108.0,108.75,109.1,110.31,52625,58.05,2111,23754,45.14
STEELCITY,EQ,2021-07-20,83.0,90.0,98.7,86.05,91.25,91.95,93.91,3020720,2836.62,34053,941132,31.16
STEELXIND,EQ,2021-07-20,68.5,68.8,69.6,66.2,66.5,66.65,67.33,222033,149.5,1814,140495,63.28
STEL,EQ,2021-07-20,114.15,114.15,114.9,111.0,112.9,113.85,112.89,38056,42.96,788,21095,55.43
STERTOOLS,EQ,2021-07-20,203.35,204.35,204.35,193.0,195.0,199.25,198.65,119785,237.95,4335,57756,48.22
STLTECH,EQ,2021-07-20,299.45,299.95,301.0,292.5,295.9,295.8,296.83,460302,1366.31,9603,220716,47.95
STOVEKRAFT,EQ,2021-07-20,731.8,734.5,750.9,730.0,731.0,731.85,738.98,440032,3251.76,18131,72283,16.43
SUBEXLTD,EQ,2021-07-20,67.7,67.7,68.15,63.35,64.6,64.45,65.24,14570672,9506.52,55282,5513880,37.84
SUBROS,EQ,2021-07-20,324.6,324.5,327.95,314.7,317.1,315.9,317.61,45559,144.7,2420,25617,56.23
SUDARSCHEM,EQ,2021-07-20,749.5,752.9,753.2,737.85,744.85,745.45,746.77,161212,1203.88,11973,80001,49.62
SUMICHEM,EQ,2021-07-20,436.2,439.8,441.85,425.1,435.5,434.05,433.64,678208,2940.99,17405,196723,29.01
SUMIT,EQ,2021-07-20,20.7,20.8,22.0,19.3,20.5,20.5,20.69,517277,107.04,2313,292009,56.45
SUMMITSEC,EQ,2021-07-20,655.15,660.7,663.7,650.0,651.0,651.45,655.5,2078,13.62,373,1067,51.35
SUNCLAYLTD,EQ,2021-07-20,3881.85,3950.0,4050.0,3704.65,3783.8,3793.7,3865.87,23140,894.56,3778,6450,27.87
SUNDARMFIN,EQ,2021-07-20,2643.4,2656.65,2657.8,2596.85,2609.0,2608.25,2610.8,9972,260.35,2552,5990,60.07
SUNDARMHLD,EQ,2021-07-20,78.8,78.9,79.55,75.25,76.7,76.75,76.87,366000,281.33,3356,193248,52.80
SUNDRMBRAK,EQ,2021-07-20,437.6,446.35,446.35,434.0,440.3,442.85,441.56,10180,44.95,634,5163,50.72
SUNDRMFAST,EQ,2021-07-20,780.9,784.85,790.0,756.65,771.0,770.8,770.51,57280,441.35,5921,29590,51.66
SUNFLAG,EQ,2021-07-20,82.2,82.0,82.7,80.45,80.95,80.95,81.28,621069,504.81,5078,289596,46.63
SUNPHARMA,EQ,2021-07-20,689.25,689.0,691.6,673.9,676.05,676.45,683.14,2724983,18615.41,49680,1276980,46.86
SUNTECK,EQ,2021-07-20,367.3,365.0,368.0,357.25,360.5,361.45,363.84,1951025,7098.53,42635,631016,32.34
SUNTV,EQ,2021-07-20,538.85,539.0,541.0,524.85,528.0,529.9,530.92,1136906,6036.12,12561,491600,43.24
SUPERHOUSE,EQ,2021-07-20,163.0,163.7,166.0,158.35,163.4,161.95,162.4,42680,69.31,2368,19265,45.14
SUPRAJIT,EQ,2021-07-20,312.55,315.0,315.0,303.35,312.0,310.15,309.12,213008,658.45,7041,119983,56.33
SUPREMEENG,EQ,2021-07-20,33.95,34.0,35.25,33.05,34.0,34.0,34.0,25386,8.63,103,14799,58.30
SUPREMEIND,EQ,2021-07-20,2108.95,2105.0,2128.2,2076.7,2115.0,2103.15,2095.3,69491,1456.04,7679,45835,65.96
SURANASOL,EQ,2021-07-20,13.85,14.45,14.5,13.25,14.5,14.5,14.38,523113,75.23,1303,292377,55.89
SURANAT&P,EQ,2021-07-20,7.35,7.55,7.55,7.0,7.05,7.05,7.12,314907,22.41,670,177064,56.23
SURYAROSNI,EQ,2021-07-20,535.45,538.15,538.15,510.3,514.05,512.7,520.23,167414,870.94,11037,88683,52.97
SURYODAY,EQ,2021-07-20,216.15,216.15,217.3,210.0,213.55,213.2,212.95,124877,265.92,3824,56971,45.62
SUTLEJTEX,EQ,2021-07-20,75.2,74.7,75.9,71.35,74.2,74.1,73.59,849203,624.92,11700,260294,30.65
SUULD,EQ,2021-07-20,544.5,569.95,571.7,517.3,517.3,520.45,536.59,365550,1961.51,7007,194290,53.15
SUVEN,EQ,2021-07-20,88.85,88.85,89.3,85.05,86.5,86.65,86.87,461157,400.59,5368,261387,56.68
SUVENPHAR,EQ,2021-07-20,463.05,459.1,477.0,459.1,474.0,474.3,472.37,655426,3096.01,20843,397124,60.59
SUVIDHAA,EQ,2021-07-20,25.35,25.35,25.75,24.3,25.1,25.25,24.94,105725,26.37,613,62634,59.24
SUZLON,EQ,2021-07-20,7.7,7.75,7.8,7.35,7.45,7.4,7.5,34788776,2610.44,40609,17411902,50.05
SVPGLOB,EQ,2021-07-20,108.3,106.0,112.0,105.0,107.0,107.55,108.26,130923,141.73,3652,71818,54.86
SWANENERGY,EQ,2021-07-20,147.6,148.0,148.5,140.0,140.1,141.15,143.45,190017,272.58,9606,39921,21.01
SWARAJENG,EQ,2021-07-20,1770.5,1810.0,1825.0,1774.05,1797.0,1795.8,1798.27,64955,1168.06,7534,30999,47.72
SWELECTES,EQ,2021-07-20,255.1,255.1,262.2,236.0,244.9,242.7,245.15,66100,162.05,3521,27633,41.80
SWSOLAR,EQ,2021-07-20,275.3,273.35,277.2,262.95,265.0,265.2,268.97,864189,2324.45,13954,367597,42.54
SYMPHONY,EQ,2021-07-20,1083.45,1092.0,1098.0,1055.1,1074.0,1077.0,1079.25,124111,1339.47,7993,35557,28.65
SYNGENE,EQ,2021-07-20,670.0,679.85,687.55,646.8,650.7,651.45,666.56,1496169,9972.89,46151,480435,32.11
TAINWALCHM,EQ,2021-07-20,83.95,84.3,85.4,80.75,81.0,81.7,82.13,15416,12.66,515,10857,70.43
TAJGVK,EQ,2021-07-20,135.4,133.5,135.05,130.85,131.5,131.5,132.28,180121,238.27,3912,102097,56.68
TAKE,EQ,2021-07-20,63.35,63.65,63.7,60.0,61.2,61.05,61.85,1492338,922.95,9393,727521,48.75
TALBROAUTO,EQ,2021-07-20,316.65,320.75,336.0,304.8,320.7,322.2,322.7,196432,633.88,9305,76439,38.91
TARAPUR,EQ,2021-07-20,5.35,5.55,5.55,5.1,5.15,5.15,5.19,63981,3.32,94,57964,90.60
TARMAT,EQ,2021-07-20,89.9,90.4,91.8,81.55,84.1,83.8,86.11,499959,430.53,10463,211316,42.27
TASTYBITE,EQ,2021-07-20,18902.75,19013.8,19025.75,18252.65,18398.8,18459.15,18585.19,3205,595.66,1813,912,28.46
TATACHEM,EQ,2021-07-20,779.65,778.5,784.65,755.0,756.4,759.65,768.53,2204811,16944.72,47941,477804,21.67
TATACOFFEE,EQ,2021-07-20,189.1,189.7,190.25,182.25,184.2,184.4,185.84,1401545,2604.64,13952,446312,31.84
TATACOMM,EQ,2021-07-20,1385.45,1395.0,1402.0,1352.0,1377.9,1381.05,1378.87,198194,2732.84,15194,74354,37.52
TATACONSUM,EQ,2021-07-20,765.55,762.0,768.0,747.0,756.0,757.1,755.54,2195159,16585.3,39280,1439133,65.56
TATAELXSI,EQ,2021-07-20,4223.35,4240.0,4296.2,4107.05,4194.0,4190.35,4200.93,180627,7588.02,29888,92743,51.35
TATAINVEST,EQ,2021-07-20,1150.6,1157.45,1159.45,1125.0,1137.15,1140.4,1141.11,22823,260.43,2636,10791,47.28
TATAMETALI,EQ,2021-07-20,1272.6,1272.0,1278.8,1225.05,1245.05,1247.4,1248.65,273220,3411.56,14780,76775,28.10
TATAMOTORS,EQ,2021-07-20,308.85,307.0,308.0,301.05,301.85,302.15,304.33,27672567,84216.62,301520,8696392,31.43
TATAMTRDVR,EQ,2021-07-20,141.75,140.0,141.25,137.1,138.55,138.4,139.09,1506558,2095.44,18102,806321,53.52
TATAPOWER,EQ,2021-07-20,125.8,125.65,126.35,121.2,121.95,121.8,122.97,48822351,60036.41,188067,13484986,27.62
TATASTEEL,EQ,2021-07-20,1266.4,1272.0,1272.3,1225.0,1231.95,1233.35,1241.77,8579940,106542.93,170242,2027654,23.63
TATASTLBSL,EQ,2021-07-20,89.0,88.65,89.5,87.1,88.0,87.65,88.06,2725339,2399.98,23713,1627636,59.72
TBZ,EQ,2021-07-20,81.85,81.85,82.6,80.5,81.5,81.2,81.32,252281,205.16,3745,144426,57.25
TCI,EQ,2021-07-20,411.65,419.7,419.7,395.95,404.4,404.5,408.94,95315,389.78,4941,38379,40.27
TCIDEVELOP,EQ,2021-07-20,384.75,376.0,392.5,374.0,374.1,374.65,379.21,2200,8.34,157,1725,78.41
TCIEXP,EQ,2021-07-20,1590.5,1598.0,1747.0,1590.55,1630.0,1644.35,1682.94,755528,12715.05,55465,88197,11.67
TCNSBRANDS,EQ,2021-07-20,590.3,590.3,595.2,576.6,583.6,580.5,585.6,26218,153.53,1993,13677,52.17
TCPLPACK,EQ,2021-07-20,527.6,524.2,540.05,502.05,511.2,518.3,518.34,18803,97.46,2134,10808,57.48
TCS,EQ,2021-07-20,3184.6,3184.6,3215.0,3156.15,3203.85,3205.8,3187.48,1811945,57755.41,132943,1090944,60.21
TDPOWERSYS,EQ,2021-07-20,203.2,203.2,204.8,194.65,197.95,199.0,198.85,71736,142.65,2525,37327,52.03
TEAMLEASE,EQ,2021-07-20,3884.5,3922.0,3948.0,3810.0,3868.75,3893.05,3866.91,16361,632.67,4109,7945,48.56
TECHIN,EQ,2021-07-20,5.2,5.1,5.35,4.95,5.1,5.2,5.06,15205,0.77,52,12150,79.91
TECHM,EQ,2021-07-20,1094.2,1095.95,1102.2,1084.9,1085.0,1087.2,1092.0,1230858,13440.91,54437,527688,42.87
TECHNOE,EQ,2021-07-20,309.15,310.0,311.8,293.65,296.3,296.0,296.63,247373,733.78,2120,226623,91.61
TEMBO,EQ,2021-07-20,223.05,222.0,224.95,211.9,219.0,218.9,217.53,84552,183.93,674,19857,23.48
TERASOFT,EQ,2021-07-20,81.55,82.2,85.0,77.2,79.3,79.2,81.0,396436,321.11,7017,181031,45.66
TEXINFRA,EQ,2021-07-20,65.95,66.1,66.1,63.15,64.6,64.65,64.53,60504,39.04,662,43150,71.32
TEXMOPIPES,EQ,2021-07-20,51.45,51.15,51.9,49.55,50.95,50.45,50.64,209450,106.06,1693,113480,54.18
TEXRAIL,EQ,2021-07-20,37.5,37.15,37.45,35.6,35.9,36.0,36.54,1690441,617.71,6648,644174,38.11
TFCILTD,EQ,2021-07-20,80.0,79.55,80.2,75.75,76.2,76.25,77.53,686183,532.0,7755,206810,30.14
TFL,EQ,2021-07-20,6.45,6.15,6.15,6.15,6.15,6.15,6.15,3020,0.19,12,3020,100.00
TGBHOTELS,EQ,2021-07-20,8.7,9.1,9.1,8.4,8.85,8.65,8.69,20424,1.77,119,12396,60.69
THANGAMAYL,EQ,2021-07-20,831.4,830.0,845.7,823.0,828.0,832.2,828.0,15496,128.31,1234,11084,71.53
THEINVEST,EQ,2021-07-20,108.85,109.0,109.7,102.3,104.0,104.4,106.82,26734,28.56,545,10128,37.88
THEMISMED,EQ,2021-07-20,870.0,871.0,957.0,871.0,950.0,939.85,932.76,97215,906.78,6111,38239,39.33
THERMAX,EQ,2021-07-20,1394.55,1391.0,1419.0,1386.95,1400.0,1404.5,1400.54,21088,295.35,3855,9770,46.33
THOMASCOOK,EQ,2021-07-20,61.05,60.3,61.4,58.0,59.35,59.1,59.09,671994,397.08,4836,364053,54.18
THYROCARE,EQ,2021-07-20,1316.95,1317.0,1330.0,1310.0,1311.25,1315.1,1317.65,206890,2726.09,8329,125063,60.45
TIIL,EQ,2021-07-20,629.65,631.0,631.0,581.85,595.0,589.9,600.99,53464,321.31,4193,29444,55.07
TIINDIA,EQ,2021-07-20,1104.5,1128.9,1128.9,1081.1,1109.85,1110.2,1100.27,47967,527.77,5459,21344,44.50
TIL,EQ,2021-07-20,190.5,193.8,193.8,181.45,182.55,182.85,184.33,3487,6.43,177,2776,79.61
TIMESGTY,EQ,2021-07-20,56.9,59.65,59.65,55.25,55.45,57.05,57.05,35251,20.11,534,10459,29.67
TIMETECHNO,EQ,2021-07-20,83.75,83.5,85.85,80.5,82.4,81.9,82.68,559893,462.92,7188,272162,48.61
TIMKEN,EQ,2021-07-20,1503.8,1505.25,1521.95,1481.0,1502.0,1502.4,1506.04,27313,411.35,2678,4749,17.39
TINPLATE,EQ,2021-07-20,243.15,243.0,244.4,232.5,235.0,234.8,237.08,779949,1849.11,16340,258579,33.15
TIRUMALCHM,EQ,2021-07-20,174.1,174.2,181.0,162.0,168.3,169.4,173.03,9088468,15725.67,72474,1941105,21.36
TITAN,EQ,2021-07-20,1680.35,1680.35,1691.45,1662.5,1669.15,1671.4,1671.49,819793,13702.76,36739,476135,58.08
TMRVL,EQ,2021-07-20,18.15,18.0,19.05,17.75,18.95,18.95,18.68,201925,37.73,906,147017,72.81
TNPETRO,EQ,2021-07-20,122.4,123.1,123.4,116.0,120.0,120.15,120.08,637552,765.57,7950,335706,52.66
TNPL,EQ,2021-07-20,150.85,151.0,151.0,147.0,147.5,147.5,148.29,165470,245.37,3427,80013,48.35
TOKYOPLAST,EQ,2021-07-20,111.8,112.6,113.95,107.3,108.7,109.65,110.75,28511,31.58,943,17977,63.05
TORNTPHARM,EQ,2021-07-20,2969.2,2960.0,3013.8,2945.0,2960.0,2961.5,2978.29,126619,3771.08,11500,32982,26.05
TORNTPOWER,EQ,2021-07-20,481.1,481.2,481.75,468.55,475.05,475.7,474.59,890897,4228.08,18975,535790,60.14
TOTAL,EQ,2021-07-20,64.7,70.5,73.65,66.6,67.0,67.7,70.28,1497586,1052.5,16151,519628,34.70
TOUCHWOOD,EQ,2021-07-20,108.3,111.5,113.5,109.05,109.3,109.65,111.07,42791,47.53,560,33648,78.63
TPLPLASTEH,EQ,2021-07-20,277.15,279.6,285.0,261.25,274.9,270.65,277.26,62042,172.01,3074,15631,25.19
TREJHARA,EQ,2021-07-20,60.1,62.5,66.1,60.25,66.1,66.1,65.71,405264,266.31,1900,190684,47.05
TRENT,EQ,2021-07-20,870.0,869.9,869.9,838.0,867.0,861.4,853.53,754030,6435.87,23359,198089,26.27
TRIDENT,EQ,2021-07-20,17.65,17.7,17.75,16.9,17.3,17.3,17.27,13837543,2390.1,26960,5447056,39.36
TRIGYN,EQ,2021-07-20,158.6,159.0,161.4,147.45,152.5,152.65,154.33,494933,763.81,9518,264144,53.37
TRIL,EQ,2021-07-20,33.35,33.55,36.35,32.3,34.65,34.7,35.23,2053362,723.34,8842,810516,39.47
TRITURBINE,EQ,2021-07-20,131.7,132.3,132.3,119.5,125.0,124.85,124.74,553989,691.05,10139,178051,32.14
TRIVENI,EQ,2021-07-20,193.6,192.9,194.4,184.15,188.0,187.9,188.43,537648,1013.11,9423,294280,54.73
TTKHLTCARE,EQ,2021-07-20,808.65,814.0,825.0,768.15,790.8,784.1,793.88,43959,348.98,4729,22252,50.62
TTKPRESTIG,EQ,2021-07-20,9159.15,9200.6,9229.95,8913.85,9000.0,9000.45,9038.52,5119,462.68,1745,2244,43.84
TTL,EQ,2021-07-20,65.45,65.0,68.7,62.6,68.7,68.7,66.83,104956,70.14,764,64051,61.03
TV18BRDCST,EQ,2021-07-20,41.4,41.75,41.95,40.45,40.8,40.85,41.08,6782065,2786.16,12422,2599327,38.33
TVSELECT,EQ,2021-07-20,193.95,195.0,195.95,187.0,189.3,189.55,190.75,49259,93.96,2445,31014,62.96
TVSMOTOR,EQ,2021-07-20,601.4,603.5,603.5,581.9,582.5,583.05,588.87,1729971,10187.26,38462,593227,34.29
TVSSRICHAK,EQ,2021-07-20,2222.9,2222.9,2244.65,2129.95,2195.1,2195.3,2185.32,11510,251.53,2922,6617,57.49
TVTODAY,EQ,2021-07-20,305.4,305.0,306.95,297.5,300.1,301.0,302.84,81650,247.27,2086,43155,52.85
TVVISION,EQ,2021-07-20,2.1,2.2,2.2,2.0,2.0,2.0,2.14,224566,4.82,113,212848,94.78
TWL,EQ,2021-07-20,71.35,71.25,74.1,68.5,71.05,71.1,71.95,1595071,1147.71,10734,499705,31.33
UBL,EQ,2021-07-20,1419.3,1421.0,1427.2,1405.0,1413.5,1411.6,1417.19,273913,3881.88,15116,76879,28.07
UCALFUEL,EQ,2021-07-20,161.85,161.5,162.75,157.5,158.7,158.55,160.12,33802,54.12,1819,18693,55.30
UCOBANK,EQ,2021-07-20,13.85,13.85,13.9,13.5,13.6,13.6,13.64,4273991,583.14,14799,2026821,47.42
UFLEX,EQ,2021-07-20,529.5,531.0,540.0,520.0,520.5,520.85,526.37,510067,2684.86,11817,216173,42.38
UFO,EQ,2021-07-20,108.3,107.7,109.3,101.0,102.3,102.5,104.19,999713,1041.57,10395,502885,50.30
UGARSUGAR,EQ,2021-07-20,35.7,35.7,35.9,33.95,33.95,34.0,34.61,649927,224.91,2783,340777,52.43
UJAAS,EQ,2021-07-20,2.95,3.0,3.0,2.85,2.95,2.9,2.93,853323,25.02,1121,585242,68.58
UJJIVAN,EQ,2021-07-20,236.45,234.05,238.0,233.4,234.0,234.55,234.83,686608,1612.35,11374,356627,51.94
UJJIVANSFB,EQ,2021-07-20,30.05,30.2,30.25,29.5,29.6,29.7,29.77,2911571,866.84,8891,1343832,46.15
ULTRACEMCO,EQ,2021-07-20,7312.35,7334.3,7544.0,7330.0,7441.95,7424.7,7437.24,953888,70942.96,109371,286477,30.03
UMANGDAIRY,EQ,2021-07-20,82.1,82.0,85.85,79.0,83.8,83.95,81.99,300547,246.42,7941,73811,24.56
UMESLTD,EQ,2021-07-20,4.45,4.6,4.6,4.25,4.25,4.3,4.35,20298,0.88,50,19670,96.91
UNICHEMLAB,EQ,2021-07-20,339.8,336.45,340.15,328.0,332.0,332.1,333.82,35012,116.88,1915,14169,40.47
UNIDT,EQ,2021-07-20,353.3,365.0,375.9,357.0,367.75,368.15,365.95,140456,514.0,5222,81630,58.12
UNIENTER,EQ,2021-07-20,134.2,137.85,141.6,129.7,135.0,134.9,135.79,49107,66.68,2824,21108,42.98
UNIONBANK,EQ,2021-07-20,37.0,37.15,37.15,35.65,35.8,35.9,36.19,12173404,4405.27,20288,4776154,39.23
UNITEDTEA,EQ,2021-07-20,350.05,350.75,353.0,340.05,340.05,340.85,343.32,3843,13.19,136,2437,63.41
UNIVASTU,EQ,2021-07-20,54.3,55.7,55.7,51.6,51.6,51.65,52.61,12650,6.66,237,8622,68.16
UNIVCABLES,EQ,2021-07-20,193.8,196.5,198.0,186.1,188.8,188.8,190.46,90992,173.3,3047,45022,49.48
UNIVPHOTO,EQ,2021-07-20,297.95,298.0,304.95,281.35,295.0,293.8,292.81,4689,13.73,245,2330,49.69
UPL,EQ,2021-07-20,833.25,835.45,837.5,803.75,813.5,814.25,817.96,3280049,26829.39,67653,1048198,31.96
URJA,EQ,2021-07-20,7.5,7.5,7.6,7.15,7.15,7.2,7.29,2723027,198.41,6983,1842330,67.66
USHAMART,EQ,2021-07-20,59.55,59.4,60.25,56.7,57.7,57.55,58.1,4526506,2629.9,13690,2456154,54.26
UTIAMC,EQ,2021-07-20,893.5,895.7,901.4,860.3,870.0,873.25,877.52,633477,5558.87,26981,356556,56.29
UTIBANKETF,EQ,2021-07-20,35.87,35.87,36.02,34.61,35.25,34.7,34.92,23673,8.27,370,22809,96.35
UTINEXT50,EQ,2021-07-20,40.76,41.0,41.15,40.25,40.45,40.78,40.62,12487,5.07,230,6997,56.03
UTINIFTETF,EQ,2021-07-20,1647.8,1657.01,1657.01,1638.95,1640.0,1641.85,1643.45,312,5.13,67,305,97.76
UTISENSETF,EQ,2021-07-20,550.94,555.25,555.25,545.4,547.25,547.65,547.88,1206,6.61,112,1054,87.40
UTISXN50,EQ,2021-07-20,44.81,44.56,45.79,43.8,43.81,43.86,44.28,2685,1.19,85,1683,62.68
UTTAMSTL,EQ,2021-07-20,5.25,5.5,5.5,5.5,5.5,5.5,5.5,1701449,93.58,654,1696449,99.71
V2RETAIL,EQ,2021-07-20,127.75,126.5,127.85,120.25,122.6,121.05,123.87,57608,71.36,934,43678,75.82
VADILALIND,EQ,2021-07-20,1064.0,1080.0,1080.0,1035.0,1050.0,1052.7,1054.05,25439,268.14,1645,17513,68.84
VAIBHAVGBL,EQ,2021-07-20,777.9,782.0,782.45,750.0,765.0,762.05,763.64,253892,1938.82,24419,99353,39.13
VAISHALI,EQ,2021-07-20,41.85,42.25,42.7,40.6,41.2,41.15,41.38,48208,19.95,513,29690,61.59
VAKRANGEE,EQ,2021-07-20,37.1,37.55,37.55,34.9,35.35,35.35,35.71,4133161,1475.82,13261,2788256,67.46
VALIANTORG,EQ,2021-07-20,1453.85,1469.0,1469.0,1390.0,1410.0,1410.1,1417.66,40561,575.02,3681,25650,63.24
VARDHACRLC,EQ,2021-07-20,62.05,62.0,62.55,58.3,58.6,58.95,59.6,487919,290.81,4989,285290,58.47
VARDMNPOLY,EQ,2021-07-20,26.2,27.0,28.8,26.1,28.8,28.8,28.26,1028881,290.75,4191,381950,37.12
VARROC,EQ,2021-07-20,350.2,350.25,353.9,339.0,342.9,342.1,344.89,135402,466.99,6736,70012,51.71
VASCONEQ,EQ,2021-07-20,22.9,23.1,23.45,21.85,21.95,21.95,22.36,926786,207.23,2044,648034,69.92
VASWANI,EQ,2021-07-20,14.65,14.9,14.9,14.0,14.2,14.3,14.27,59434,8.48,228,47526,79.96
VBL,EQ,2021-07-20,776.2,780.1,784.55,770.55,779.9,778.25,778.46,131943,1027.12,7641,56031,42.47
VEDL,EQ,2021-07-20,264.9,263.9,263.9,255.0,255.2,256.1,257.99,7962097,20541.28,68608,2723429,34.20
VENKEYS,EQ,2021-07-20,3431.35,3452.95,3490.05,3262.75,3360.3,3355.55,3374.74,73949,2495.59,9648,22558,30.50
VENUSREM,EQ,2021-07-20,461.5,461.1,470.35,442.8,450.95,451.35,456.98,57920,264.68,3447,29939,51.69
VERTOZ,EQ,2021-07-20,151.0,150.2,151.65,146.1,146.85,147.0,148.51,106711,158.48,2624,47709,44.71
VESUVIUS,EQ,2021-07-20,1175.2,1167.0,1270.0,1153.1,1204.9,1201.55,1220.15,193830,2365.02,14176,83728,43.20
VETO,EQ,2021-07-20,137.0,138.35,138.35,130.75,132.5,132.15,134.41,299609,402.7,5988,120713,40.29
VGUARD,EQ,2021-07-20,256.1,257.65,259.0,248.5,249.9,249.9,251.33,965573,2426.76,15743,665683,68.94
VHL,EQ,2021-07-20,3255.05,3255.1,3338.9,3115.05,3140.0,3154.65,3193.87,2289,73.11,493,1026,44.82
VIDHIING,EQ,2021-07-20,266.75,268.7,284.7,254.6,284.7,276.25,271.17,243743,660.95,6514,122198,50.13
VIKASECO,EQ,2021-07-20,1.9,1.95,1.95,1.95,1.95,1.95,1.95,1126075,21.96,279,1126075,100.00
VIKASLIFE,EQ,2021-07-20,3.95,4.1,4.1,4.1,4.1,4.1,4.1,1148925,47.11,782,1148925,100.00
VIKASPROP,EQ,2021-07-20,2.65,2.65,2.7,2.55,2.65,2.6,2.61,1944965,50.8,1860,1196639,61.52
VIKASWSP,EQ,2021-07-20,5.85,5.9,5.95,5.6,5.75,5.65,5.77,573370,33.09,745,460485,80.31
VIMTALABS,EQ,2021-07-20,301.15,303.75,339.0,298.25,329.9,326.8,326.76,1711835,5593.56,43842,314555,18.38
VINATIORGA,EQ,2021-07-20,1977.35,1995.15,1999.3,1930.0,1967.35,1970.45,1971.2,82590,1628.01,7908,26513,32.10
VINDHYATEL,EQ,2021-07-20,1379.75,1394.0,1394.0,1344.05,1361.95,1359.95,1363.76,23695,323.14,3194,12380,52.25
VINEETLAB,EQ,2021-07-20,107.3,112.6,112.65,109.1,112.65,112.65,112.37,272335,306.03,1485,117759,43.24
VINYLINDIA,EQ,2021-07-20,161.1,161.0,162.4,154.25,155.0,155.5,157.5,113246,178.36,3393,51373,45.36
VIPCLOTHNG,EQ,2021-07-20,21.05,21.25,22.1,21.0,21.95,22.0,21.94,3524032,773.19,5725,2564241,72.76
VIPIND,EQ,2021-07-20,402.35,402.7,407.25,390.3,400.0,400.3,399.01,272972,1089.19,8822,91393,33.48
VIPULLTD,EQ,2021-07-20,36.45,37.0,37.55,35.35,36.9,36.8,36.61,53518,19.59,195,31367,58.61
VISAKAIND,EQ,2021-07-20,769.3,773.0,778.0,740.0,746.0,748.05,756.63,58992,446.35,4296,30556,51.80
VISASTEEL,EQ,2021-07-20,9.9,10.15,10.15,9.6,9.6,9.65,9.74,27397,2.67,163,20542,74.98
VISHAL,EQ,2021-07-20,95.55,97.0,99.0,94.0,98.8,98.15,96.19,576452,554.52,4350,316275,54.87
VISHNU,EQ,2021-07-20,611.15,641.7,641.7,626.95,641.7,641.7,638.48,66083,421.93,2363,40551,61.36
VISHWARAJ,EQ,2021-07-20,146.8,148.0,151.0,142.8,149.2,149.55,147.94,359571,531.96,5157,150154,41.76
VIVIDHA,EQ,2021-07-20,0.95,0.95,0.95,0.9,0.9,0.9,0.9,4408460,39.85,1281,4168417,94.55
VIVIMEDLAB,EQ,2021-07-20,24.15,24.0,24.8,23.55,24.1,24.25,24.16,426013,102.92,2364,300991,70.65
VLSFINANCE,EQ,2021-07-20,233.4,235.7,235.85,225.0,226.0,226.2,227.14,133810,303.93,5075,84927,63.47
VMART,EQ,2021-07-20,3302.05,3302.05,3308.0,3201.0,3240.7,3243.0,3243.57,125037,4055.66,5707,114163,91.30
VOLTAMP,EQ,2021-07-20,1559.05,1551.05,1580.0,1523.3,1527.05,1531.6,1553.49,20162,313.22,3552,9896,49.08
VOLTAS,EQ,2021-07-20,1039.05,1039.05,1040.9,1004.65,1024.15,1026.75,1022.29,438676,4484.52,20125,89707,20.45
VRLLOG,EQ,2021-07-20,304.9,306.0,310.85,295.0,298.05,297.25,301.24,202800,610.91,7348,66396,32.74
VSSL,EQ,2021-07-20,239.85,237.15,245.0,230.5,234.0,233.55,235.19,133063,312.95,4141,66170,49.73
VSTIND,EQ,2021-07-20,3527.3,3559.9,3570.0,3427.6,3512.0,3503.2,3487.75,9446,329.45,2568,3495,37.00
